,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
50,QPCT,3.68155694217255e-08,0.242750120889158,0.324040070555756,0.161460171222559,1.26034420358335e-05
51,ACLY,4.15719612335422e-08,0.243157838732446,0.321550597118367,0.164765080346525,1.39526913810695e-05
52,CEBPB,4.4016707336477e-08,-0.236992968316942,-0.159024255774528,-0.314961680859355,1.42157354618581e-05
53,SYT6,4.3279897309705e-08,0.105041440218987,0.150682205832593,0.0594006746053807,1.42157354618581e-05
54,CDKN1A,4.60497794132227e-08,-0.195701309824625,-0.109111563733388,-0.282291055915861,1.45969273002988e-05
55,ATP6V0B,4.886573627407e-08,0.205102236304088,0.274379153138723,0.135825319469452,1.52079055964228e-05
56,C4ORF48,5.75803546926132e-08,0.21571114491255,0.288206706999016,0.143215582826083,1.76000523441689e-05
57,GADD45GIP1,6.05786694143666e-08,0.225193271299715,0.298240851437086,0.152145691162344,1.81916681467669e-05
58,GSTO1,6.33597101407591e-08,0.222258896085255,0.300205038866432,0.144312753304079,1.83818331945656e-05
59,KIAA0101,6.31437377028759e-08,-0.244621851674067,-0.174996475380507,-0.314247227967627,1.83818331945656e-05
60,TOP2A,7.06013980497723e-08,-0.464121162691695,-0.327057783186486,-0.601184542196904,2.01414021736325e-05
61,H3F3A,7.62381715715599e-08,0.209857151257899,0.281828914959708,0.13788538755609,2.10489661866392e-05
62,XBP1,7.62420928650835e-08,-0.282789978448934,-0.18847864069391,-0.377101316203957,2.10489661866392e-05
63,KCNK15,8.07404249328048e-08,0.232888720591836,0.317133676719438,0.148643764464234,2.19370452948384e-05
64,BRCA2,8.53442642519732e-08,-0.186614789128135,-0.13356168319591,-0.239667895060359,2.26643789489429e-05
65,CBFA2T3,8.60655857732832e-08,0.256967056534737,0.341284583738789,0.172649529330684,2.26643789489429e-05
66,ATP5J2,9.64000290676493e-08,0.18673557803917,0.252219203512742,0.121251952565598,2.50012014780448e-05
67,DYNLT1,1.04495495201091e-07,0.199845244248811,0.269935307215356,0.129755181282266,2.59224549472041e-05
68,FAM111B,1.03503253090105e-07,-0.20039533349365,-0.135741375801045,-0.265049291186255,2.59224549472041e-05
69,PRC1,1.02237049666133e-07,-0.305443021277517,-0.213437859500447,-0.397448183054587,2.59224549472041e-05
70,PER3,1.18165987616528e-07,-0.180661945123387,-0.126739718060468,-0.234584172186306,2.88949601433159e-05
71,TMED3,1.2211049741699e-07,0.220892539591641,0.293197527152013,0.148587552031269,2.94389490744595e-05
72,COPS9,1.23984507185604e-07,0.179304004781013,0.243390438113409,0.115217571448617,2.94755945763332e-05
73,CITED4,1.33978285931718e-07,0.281785361936915,0.378916130840189,0.184654593033641,3.14151550725097e-05
