,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
42,PTTG1,1.42950979993526e-15,-0.168440489501563,-0.13155159652228,-0.205329382480845,5.18333446267e-13
43,C21ORF58,1.67806361906052e-15,-0.216833287042934,-0.161876750897534,-0.271789823188334,5.94307694294714e-13
44,NUCKS1,2.33701763281419e-15,-0.179026392895351,-0.134963786508907,-0.223088999281794,8.08873671139257e-13
45,KRT18,2.39739070199085e-15,0.200878592430794,0.249192515039771,0.152564669821816,8.11330288902637e-13
46,KLK11,2.60052676142159e-15,0.194881986831206,0.244449550833217,0.145314422829196,8.60943957601944e-13
47,ATF3,4.88907740624046e-15,0.325325760724775,0.40674652956625,0.2439049918833,1.58416510254545e-12
48,KIF20B,6.755605409375e-15,-0.0950667856179675,-0.0744465095533072,-0.115687061682628,2.14335655790358e-12
49,HIST1H3B,8.89171890253245e-15,-0.104165652957473,-0.0817436705623511,-0.126587635352595,2.76350994217687e-12
50,KRT8,1.50015174073552e-14,0.169862727965142,0.211226519950796,0.128498935979488,4.56916217193225e-12
51,MAD2L1,1.64624808927149e-14,-0.132419509316591,-0.102127597808734,-0.162711420824449,4.91582591206188e-12
52,RP11-204E9.1,2.16991969122475e-14,0.229826994345038,0.285115834245862,0.174538154444214,6.35494364955033e-12
53,NEK2,2.67115496665918e-14,-0.0510463998557422,-0.0394621246130508,-0.0626306750984336,7.67528660136843e-12
54,PPP1R14B,3.74524369069018e-14,0.156079321589347,0.196053450495524,0.11610519268317,1.05622807713927e-11
55,SGO2,3.94757640471951e-14,-0.0439708202949482,-0.0339492501623138,-0.0539923904275826,1.09304801940861e-11
56,HIST1H2AL,4.30400705921021e-14,-0.0770397999781515,-0.0589555807259443,-0.0951240192303588,1.17045934829843e-11
57,ESCO2,4.73963236657275e-14,-0.069711557994726,-0.0540207866692806,-0.0854023293201713,1.2663133563252e-11
58,HMMR,6.91259978270198e-14,-0.0585052107077131,-0.0452626987216811,-0.0717477226937451,1.81503417397877e-11
59,ZWINT,8.94427164371354e-14,-0.157268461088289,-0.118313285705679,-0.196223636470899,2.30868326884938e-11
60,KIF2C,2.55268258357048e-13,-0.055952669140677,-0.0427836875019613,-0.0691216507793927,6.47913384419914e-11
61,MELK,3.50692548747649e-13,-0.0421562423909228,-0.0322367197542523,-0.0520757650275934,8.75524069652121e-11
62,CDCA5,5.93703544134426e-13,-0.0690494870210222,-0.0523409708268476,-0.0857580032151968,1.42346573078143e-10
63,NCAPG,5.98212665112691e-13,-0.0580507006697729,-0.0432522500096623,-0.0728491513298834,1.42346573078143e-10
64,PCP4,5.83714808453442e-13,0.308807196322829,0.388042402271594,0.229571990374064,1.42346573078143e-10
65,CENPW,6.14763740173703e-13,-0.131625170689063,-0.0953210432030303,-0.167929298175095,1.44034415370851e-10
66,GTSE1,1.97206355797725e-12,-0.0669859050999396,-0.0510020446210084,-0.0829697655788708,4.5503872612781e-10
67,C5ORF38,3.03204667853009e-12,0.193721332806059,0.247286117656906,0.140156547955211,6.89179684587086e-10
68,SEPT7,4.22313370134684e-12,-0.17075640728008,-0.123203493618365,-0.218309320941795,9.45795634379575e-10
69,HSBP1,4.84076856213318e-12,0.139238291750655,0.177961299094352,0.100515284406958,1.06840673090908e-09
70,RAD51AP1,5.41327931471771e-12,-0.124962829789042,-0.0929775818111119,-0.156948077766972,1.17769758119766e-09
71,TROAP,5.51952428580854e-12,-0.0503479522607168,-0.0379771930474548,-0.0627187114739788,1.1838990894166e-09
72,CDCA2,6.53567624765547e-12,-0.036716972626686,-0.0273708448855727,-0.0460631003677992,1.38238629966035e-09
73,SKA1,9.68365039398782e-12,-0.0491759673137287,-0.0363233096089213,-0.0620286250185362,2.02016865548001e-09
